PULL	B
-	I
UPS	I
®	I
Training	I
Pants	I
(	O
40	O
ct	O
.	O
or	O
higher	O
)	O

ONE	O
Dreft	B
Newborn	I
Laundry	I
Detergent	I
OR	O
Dreft	B
Active	I
Baby	I
Laundry	I
Detergent	I
OR	O
Dreft	B
Pure	I
Gentleness	I
Laundry	I
Detergent	I
(	O
excludes	O
trial	O
/	O
travel	O
size	O
)	O
.	O

on	O
ONE	O
(	O
1	O
)	O
Allegra	B
®	I
Allergy	I
24ct	O
or	O
larger	O
,	O
Allegra	B
-	I
D	I
®	I
,	I
or	I
Children	I
's	I
Allegra	I
®	I
Product	I

when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Adult	B
ZYRTEC	I
®	I
product	O
,	O
any	O
variety	O
(	O
24	O
-	O
45ct	O
)	O
.	O
Excludes	O
trial	O
&	O
amp	O
;	O
travel	O
sizes	O

ONE	O
Olay	B
Facial	I
Moisturizer	I
(	O
excludes	O
Serums	B
,	I
Complete	I
,	I
Active	I
Hydrating	I
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

ONE	O
Gillette	B
Razor	I
(	O
excludes	O
Disposables	B
,	I
Venus	I
Products	I
and	I
trial	O
/	O
travel	O
size	O
)	O
.	O

ONE	O
Dreft	B
Blissfuls	I
In	I
Wash	I
Scent	I
Boosters	I
8.6	O
oz	O
or	O
larger	O
(	O
excludes	O
trial	O
/	O
travel	O
size	O
)	O
.	O

ONE	O
(	O
1	O
)	O
Nexium	B
®	I
24HR	I
28ct	O
or	O
larger	O

on	O
ONE	O
(	O
1	O
)	O
NUTRO	B
™	I
WHOLESOME	I
ESSENTIALS	I
™	I
Dry	I
Cat	I
Food	I
bag	I
,	O
any	O
size	O

off	O
any	O
ONE	O
(	O
1	O
)	O
Claritin	B
®	I
up	O
to	O
55ct	O
,	O
excludes	O
60ct	O
or	O
larger	O

on	O
any	O
ONE	O
(	O
1	O
)	O
OFF	B
!	I
®	I
Product(Excludes	O
Club	B
Packs	I
,	I
Twin	I
Packs	I
,	O
2	O
oz	O
.	O
and	O
2.5	O
oz	O
.	O
OFF	B
!	I
®	I
Products	I
)	O

ONE	O
Venus	B
Blade	I
Refill	I
(	O
4	O
ct	O
or	O
larger	O
)	O
.	O

ONE	O
Venus	B
Razor	I
(	O
excludes	O
disposables	O
)	O
.	O

ONE	O
Tide	B
Purclean	I
Laundry	I
Detergent	I
(	O
excludes	O
Studio	B
by	I
Tide	I
Laundry	I
Detergent	I
,	I
Tide	I
Detergent	I
,	I
Tide	I
PODS	I
,	I
Tide	I
Rescue	I
,	I
Tide	I
Simply	I
Laundry	I
Detergent	I
,	I
Tide	I
Simply	I
PODS	I
,	I
Tide	I
Detergent	I
10	O
oz	O
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

ONE	O
Burts	B
Bees	I
Adult	I
Toothpaste	I
(	O
excludes	O
trial	O
/	O
travel	O
size	O
)	O
.	O

on	O
any	O
ONE	O
(	O
1	O
)	O
Osteo	B
Bi	I
-	I
Flex	I
®	I
product	O
(	O
28ct	O
or	O
larger	O
)	O

off	O
any	O
ONE	O
(	O
1	O
)	O
Children	B
's	I
Claritin	I
®	I
Syrup	I
4	O
oz	O
or	O
larger	O

ONE	O
Tide	B
Simply	I
PODS	I
20	O
ct	O
or	O
larger	O
(	O
excludes	O
Tide	B
detergent	I
,	I
Tide	I
Simply	I
Detergent	I
,	I
Tide	I
PODS	I
,	I
and	O
trial	O
/	O
travel	O
size	O
)	O

ONE	O
(	O
1	O
)	O
Mizkan	B
Dipping	I
Sauce	I
(	O
Located	O
in	O
the	O
International	O
Aisle	O
)	O

on	O
any	O
ONE	O
(	O
1	O
)	O
package	O
of	O
HUGGIES	B
®	B
LITTLE	I
SWIMMERS	I
®	I
Disposable	I
Swimpants	I
(	O
10	O
ct	O
.	O
or	O
larger	O
)	O

off	O
any	O
ONE	O
(	O
1	O
)	O
Children	B
's	I
Claritin	I
®	I
Chewables	I
20ct	O
OR	O
ONE	O
(	O
1	O
)	O
Children	B
's	I
Reditab	I
®	I

ONLY	O
On	O
Colgate	B
®	I
Optic	I
White	I
®	I
Renewal	I
Toothpaste	I
(	O
3.0	O
oz	O
.	O
or	O
larger	O
)	O

ONE	O
Tide	B
Antibacterial	I
Spray	I
(	O
excludes	O
Tide	B
Stain	I
Pen	I
,	I
Tide	I
Rescue	I
,	I
Tide	I
Laundry	I
Detergent	I
,	I
Tide	I
PODS	I
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

on	O
any	O
ONE	O
(	O
1	O
)	O
Raid	B
®	I
Essential	I
Oils	I
Product(Excludes	I
Raid	B
®	I
Club	I
Packs	I
and	O
Twin	O
Packs	O
)	O

SAVE	O
$	O
1.00	O
on	O
any	O
TWO	O
(	O
2	O
)	O
box	O
of	O
TRISCUIT	B
Cheddar	I
or	I
Tzatziki	I
Crackers	I
(	O
8.5	O
oz	O
.	O
)	O

SAVE	O
$	O
0.40	O
on	O
any	O
ONE	O
(	O
1	O
)	O
Lipton	B
®	I
TeaBags	I
,	I
K	I
-	I
Cup	I
®	I
,	I
Liquid	I
or	I
Powdered	I
Iced	I
Tea	I
Mix	I
product	O
.	O

Save	O
$	O
1.50	O
any	O
ONE	O
(	O
1	O
)	O
Tillamook	B
Ice	I
Cream	I
,	O
56	O
oz	O
.	O

Save	O
$	O
1.00	O
Off	O
The	O
Purchase	O
of	O
One	O
(	O
1	O
)	O
GreenWise	B
Pork	I
Loin	I
Boneless	I
Chops	I
valued	O
at	O
$	O
10.00	O
or	O
More	O

Save	O
$	O
1.00	O
on	O
TWO	O
(	O
2	O
)	O
Reese	B
's	I
Standard	I
or	I
King	I
Size	I
bars	I

On	O
any	O
Colgate	B
TotalSF	I
Advanced	I
(	O
5.1	O
oz	O
)	O
or	O
Colgate	B
®	I
Optic	I
White	I
®	I
Advanced	I
(	O
4.5	O
oz	O
)	O
Toothpaste	B

Save	O
$	O
1.00	O
on	O
any	O
TWO	O
(	O
2	O
)	O
Starbucks	B
single	O
serve	O
products	O

Save	O
$	O
1.00	O
on	O
any	O
ONE	O
(	O
1	O
)	O
Tigertail	B
Fusion	I
Wing	I
Sauce	I
or	I
Mustard	I

Save	O
$	O
1.50	O
on	O
any	O
ONE	O
(	O
1)Tostitos	B
®	I
Dip	I
(	O
10	O
-	O
24	O
oz	O
)	O
When	O
You	O
Buy	O
any	O
TWO	O
(	O
2	O
)	O
Tostitos	B
®	I
Tortilla	I
Chips	I
(	O
9	O
–	O
18	O
oz	O
bags	O
,	O
Excludes	O
Cantina	B
)	O

Save	O
$	O
0.50	O
on	O
ONE	O
(	O
1	O
)	O
Pine	B
-	I
Sol	I
®	I
Product	I
,	O
40	O
oz	O
.	O
or	O
Larger	O

Save	O
$	O
0.20	O
on	O
any	O
ONE	O
(	O
1	O
)	O
Mrs.	B
Butterworth	I
's	I
NEW	I
Breakfast	I
for	O
1	O
Pancake	B
Cups	I

Save	O
$	O
1.00	O
on	O
any	O
ONE	O
(	O
1	O
)	O
Oikos	B
or	I
Light	I
&	I
amp	I
;	I
Fit	I
tub	O

Save	O
$	O
0.50	O
on	O
any	O
one	O
(	O
1	O
)	O
pack	O
of	O
Energizer	B
®	I
Batteries	I

Save	O
$	O
0.50	O
on	O
any	O
ONE	O
(	O
1	O
)	O
Dole	B
®	I
Acai	I
Bowl	I

Save	O
$	O
1.50	O
on	O
any	O
TWO	O
(	O
2	O
)	O
Ziploc	B
®	I
brand	O
bags	O
"		"	O
<	O
br	O
>	O

Save	O
$	O
1.00	O
on	O
any	O
ONE	O
(	O
1	O
)	O
BENADRYL	B
®	I
20ct	O
,	O
24ct	O
or	O
4	O
oz	O
product	O
(	O
excludes	O
topical	O
,	O
trial	O
&	O
amp	O
;	O
travel	O
sizes	O
)	O

Save	O
$	O
2.00	O
on	O
any	O
TWO	O
(	O
2	O
)	O
Healthy	B
Choice	I
Power	I
Dressing	I

Save	O
$	O
1.00	O
on	O
any	O
ONE	O
(	O
1	O
)	O
Ripple	B
Dairy	I
Free	I
Milk	I

Save	O
$	O
0.50	O
Off	O
The	O
Purchase	O
of	O
One	O
(	O
1	O
)	O
Publix	B
Glass	I
Cleaner	I
With	I
Ammonia	I
,	I
Trigger	I
Bottle	I
,	O
32-oz	O
bot	O
.	O

Save	O
$	O
1.00	O
Off	O
The	O
Purchase	O
of	O
Three	O
(	O
3	O
)	O
Publix	B
Soft	I
Drink	I
Or	I
Seltzer	I
Water	I
,	O
2-L	O
bot	O
.	O

Save	O
$	O
1.00	O
on	O
ONE	O
Crest	B
Toothpaste	I
3	O
oz	O
or	O
more	O
(	O
excludes	O
4.6	O
oz	O
Crest	B
Cavity	I
,	I
Regular	I
,	I
Base	I
Baking	I
Soda	I
,	I
Tartar	I
Control	I
/	I
Protection	I
,	I
F&amp;W	I
Pep	I
Gleem	I
,	I
Gum	I
Detoxify	I
and	I
Gum	I
Enamel	I
variants	I
,	I
Whitening	I
Therapy	I
variants	O
,	O
Kids	O
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

Save	O
$	O
1.00	O
on	O
any	O
ONE	O
(	O
1	O
)	O
Reynolds	B
Bakeware	I

Save	O
$	O
2.00	O
Off	O
The	O
Purchase	O
of	O
One	O
(	O
1	O
)	O
Publix	B
Aprons	I
Gourmet	I
Chicken	I
Burger	I
Feta	I
and	I
Bell	I
Pepper	I

Save	O
$	O
1.00	O
on	O
any	O
THREE	O
(	O
3	O
)	O
Good	B
Humor	I
products	O

Save	O
$	O
3.00	O
on	O
ONE	O
Super	B
Pack	I
OF	I
Pampers	I
Swaddlers	I
,	I
Cruisers	I
OR	O
Baby	B
Dry	I
Diapers	I
(	O
excludes	O
Overnights	B
,	O
360	O
FIT	O
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

Save	O
$	O
0.50	O
Off	O
The	O
Purchase	O
of	O
One	O
(	O
1	O
)	O
Publix	B
Bamboo	I
Skewers	I
4	O
,	O
6	O
,	O
or	O
12-in	O
,	O
100-ct	O
.	O
pkg	O
.	O

Save	O
$	O
1.00	O
on	O
any	O
ONE	O
(	O
1	O
)	O
ChapStick	B

Save	O
$	O
0.50	O
on	O
any	O
ONE	O
(	O
1	O
)	O
Good	B
Foods	I
Guacamole	I
,	I
Plant	I
-	I
based	I
Dip	I
,	I
Dairy	I
Dip	I
or	I
Salsa	I

Save	O
$	O
3.00	O
on	O
ONE	O
BOX	O
Pampers	B
Pure	I
Diapers	I
(	O
excludes	O
trial	O
/	O
travel	O
size	O
)	O
.	O

Save	O
$	O
2.00	O
on	O
ONE	O
(	O
1	O
)	O
Kingsford	B
®	I
Hardwood	I
Pellets	I
20	O
lb	O
Bag	O
"		"	O
<	O
br	O
>	O

Earn	O
200	O
BONUS	O
FUEL	O
POINTS	O
when	O
you	O
buy	O
a	O
participating	O
DOORDASH	B
gift	I
card	I
.	O
*	O
Restrictions	O
apply	O
,	O
see	O
Store	O
for	O
details	O
.	O

Get	O
4x	O
FUEL	O
Points	O
on	O
a	O
Mastercard	B
®	I
or	I
Visa	I
®	I
Gift	I
Card	I
when	O
you	O
buy	O
a	O
$	O
25	O
,	O
$	O
50	O
,	O
or	O
$	O
100	O
Mastercard	B
®	I
or	I
Visa	I
®	I
gift	O
card	O
.	O
*	O
Excludes	O
Variable	O
Load	O
Gift	O
Cards	O
.	O
Restrictions	O
Apply	O
.	O
See	O
Store	O
for	O
Details	O
.	O
(	O
Valid	O
5/22/20	O
-	O
5/25/20	O
)	O

Get	O
4x	O
FUEL	B
Points	I
on	O
FRI	O
-	O
SAT	O
-	O
SUN	O
-	O
MON	O
Only	O
when	O
you	O
buy	O
a	O
participating	O
gift	O
card	O
,	O
prepaid	O
wireless	O
card	O
or	O
prepaid	O
phone	O
.	O
*	O
Restrictions	O
Apply	O
.	O
 	O
See	O
Store	O
for	O
Details	O
.	O

Save	O
$	O
1.00	O
on	O
2	O
Reese	B
's	I
bars	I
When	O
you	O
buy	O
TWO	O
(	O
2	O
)	O
Reese	B
's	I
Standard	I
or	I
King	I
Size	I
bars	I
,	O
any	O
variety	O

Save	O
$	O
2.00	O
on	O
Reese	B
's	I
,	I
Hershey	I
's	I
and	I
Kit	I
Kat	I
Candy	I
Bags	I
when	O
you	O
buy	O
any	O
ONE	O
(	O
1	O
)	O
Reese	B
's	I
,	I
Hershey	I
's	I
or	I
Kit	I
Kat	I
Candy	I
Bags	O
(	O
31	O
oz	O
or	O
larger	O
)	O

Save	O
$	O
1.00	O
on	O
Olive	B
Garden	I
®	I
Parmesan	I
Ranch	I
Dressing	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Olive	B
Garden	I
®	I
Parmesan	I
Ranch	I
Dressing	I
,	O
any	O
size	O
.	O

Save	O
$	O
0.40	O
on	O
Lipton	B
®	I
Tea	I
Products	I
When	O
you	O
buy	O
on	O
ONE	O
(	O
1	O
)	O
Lipton	B
®	I
TeaBags	I
,	I
K	I
-	I
Cup	I
®	I
,	I
Liquid	I
or	I
Powdered	I
Iced	I
Tea	I
Mix	I
product	O
,	O
any	O
variety	O
or	O
size	O

Save	O
$	O
2.00	O
on	O
Nando	B
's	I
PERinaise	I
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Nando	B
's	I
PERinaise	I
item	O
,	O
any	O
variety	O
or	O
size	O

Save	O
$	O
1.00	O
on	O
Twizzlers	B
Licorice	I
Candy	I
Bags	I
when	O
you	O
buy	O
any	O
TWO	O
(	O
2	O
)	O
Twizzlers	B
Licorice	I
Candy	I
Bags	I
,	O
any	O
variety	O
(	O
11	O
-	O
16	O
oz	O
)	O

Save	O
$	O
2.00	O
on	O
2	O
Crest	B
Toothpaste	I
when	O
you	O
buy	O
TWO	O
(	O
2	O
)	O
participating	O
Crest	B
Toothpaste	I
(	O
Excludes	O
Crest	B
Cavity	I
Protection	I
,	I
Baking	I
Soda	I
&	I
amp	I
;	I
Peroxide	I
,	I
Tartar	I
Control	O
/	O
Protection	O
,	O
and	O
trial	O
/	O
travel	O
sizes	O
)	O

Save	O
$	O
2.00	O
on	O
Reese	B
's	I
and	I
York	I
Thins	I
Candy	I
Bags	I
when	O
you	O
buy	O
any	O
TWO	O
(	O
2	O
)	O
Reese	B
's	I
or	I
York	I
Thins	I
Candy	I
Bags	I
(	O
7.2	O
-	O
7.37	O
oz	O
)	O

Save	O
$	O
0.80	O
on	O
Kroger	B
Chip	I
Variety	I
Packs	I
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Kroger	B
Chip	I
Variety	I
Pack	I
,	O
any	O
variety	O
(	O
13	O
-	O
19	O
OZ	O
)	O

Save	O
$	O
0.50	O
on	O
Private	B
Selection	I
BBQ	I
Sauce	I
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Private	B
Selection	B
BBQ	I
Sauce	I
,	O
any	O
variety	O
(	O
13	O
-	O
19	O
OZ	O
)	O

Save	O
$	O
1.00	O
on	O
LISTERINE	B
®	I
Mouthwash	I
or	I
LISTERINE	I
®	I
READY	I
!	I
TABS	I
®	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
LISTERINE	B
®	I
Mouthwash	I
,	O
any	O
varitey	O
(	O
500mL	O
or	O
larger	O
)	O
or	O
ONE	O
(	O
1	O
)	O
LISTERINE	B
®	I
READY	I
!	I
TABS	I
®	I
,	O
any	O
variety	O
(	O
8	O
Ct	O
or	O
larger	O
)	O

Save	O
$	O
1.00	O
on	O
2	O
Ben	B
&	I
amp	I
;	I
Jerry	I
's	I
Ice	I
Cream	I
Pints	I
or	I
Cookie	I
Dough	I
Chunks	I
when	O
you	O
buy	O
TWO	O
(	O
2	O
)	O
Ben	B
&	I
amp	I
;	I
Jerry	I
's	I
Ice	I
Cream	I
Pints	I
or	I
Ben	I
&	I
amp	I
;	I
Jerry	I
's	I
Cookie	I
Dough	I
Chunks	I
,	O
any	O
variety	O
or	O
size	O

Save	O
$	O
4.00	O
on	O
2	O
Colgate	B
®	I
Optic	I
White	I
®	I
or	I
Colgate	I
TotalSF	I
Toothpastes	I
when	O
you	O
buy	O
TWO	O
(	O
2	O
)	O
Colgate	B
®	I
Optic	I
White	I
®	I
or	I
Colgate	I
TotalSF	I
Toothpastes	I
(	O
3.0	O
oz	O
or	O
larger	O
)	O

Save	O
$	O
2.00	O
on	O
2	O
Oral	B
B	I
items	O
when	O
you	O
buy	O
TWO	O
(	O
2	O
)	O
participating	O
Oral	B
B	I
Manual	I
Toothbrushes	I
(	O
Excludes	O
Oral	B
B	I
Healthy	I
Clean	I
&	I
amp	I
;	I
Cavity	I
Defense	I
brushes	O
and	O
trial	O
/	O
travel	O
sizes	O
)	O

Save	O
$	O
2.00	O
on	O
Axe	B
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Axe	B
Antiperspirant	I
or	I
Deodorant	I
2.7	O
-	O
3	O
oz	O
,	O
Body	B
Spray	I
4	O
oz	O
,	O
Bodywash	B
16	O
oz	O
,	O
or	O
Shampoo	B
16	O
oz	O
.	O
Excludes	O
all	O
other	O
sizes	O
and	O
twin	O
packs	O
.	O
This	O
can	O
be	O
redeemed	O
5	O
times	O
in	O
a	O
single	O
transaction	O
.	O

Save	O
$	O
1.00	O
on	O
Oral	B
-	I
B	I
Glide	I
Floss	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Oral	B
-	I
B	I
Glide	I
Manual	I
Floss	I
,	I
Floss	I
Picks	I
,	I
Interdental	I
Brush	I
OR	O
Interdental	B
Picks	I
.	O
Excludes	O
trial	O
/	O
travel	O
size	O
.	O

Save	O
$	O
1.50	O
on	O
Dove	B
or	I
Degree	I
item	O
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Dove	B
or	I
Dove	I
Men+Care	I
Shampoo	I
and	I
Conditioner	I
(	O
12	O
oz	O
or	O
larger	O
)	O
or	O
Antiperspirant	B
/	I
Deodorant	I
Sticks	I
or	I
Dry	I
Sprays	I
.	O
Excludes	O
trial	O
and	O
travel	O
)	O
or	O
Degree	B
MOTIONSENSE	I
Antiperspirant	I
or	I
Deodorant	I
Stick	I
2.6	O
-	O
3.0	O
oz	O
(	O
excludes	O
trial	O
and	O
travel).This	O
can	O
be	O
redeemed	O
5	O
times	O
in	O
a	O
single	O
transaction	O

Save	O
$	O
2.00	O
on	O
Oral	B
-	I
B	I
Adult	I
Manual	I
Toothbrush	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Oral	B
-	I
B	I
Pulsar	I
OR	O
Multi	B
-	I
pack	I
Adult	I
Manual	I
Toothbrush	I
.	O
Excludes	O
Kids	O
,	O
Healthy	O
Clean	O
,	O
Cavity	O
Defense	O
and	O
trial	O
/	O
travel	O
size	O
.	O

Save	O
$	O
0.65	O
on	O
Oikos	B
Blue	I
Single	I
Serve	I
Cup	I
When	O
You	O
Buy	O
ONE	O
(	O
1	O
)	O
Oikos	B
Blue	I
Single	I
Serve	I
Cup	I
,	O
any	O
size	O
.	O
Excludes	O
Oikos	B
Triple	I
Zero	I
products	O
.	O

Save	O
$	O
1.00	O
on	O
TIDE	B
LAUNDRY	I
GROUP	O
ONE	O
Tide	B
Laundry	I
Detergent	I
50	O
oz	O
OR	O
46	O
oz	O
(	O
excludes	O
Tide	B
Purclean	I
Laundry	I
Detergent	I
,	I
Studio	I
by	I
Tide	I
Laundry	I
Detergent	I
,	I
Tide	I
PODS	I
,	I
Tide	I
Rescue	I
,	I
Tide	I
Simply	I
,	I
Tide	I
Simply	I
PODS	I
,	I
Tide	I
Detergent	I
10	O
oz	O
and	O
trial	O
/	O
travel	O
size	O
)	O
.	O

Save	O
$	O
2.00	O
on	O
Persil	B
®	I
Detergent	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Persil	B
®	I
Laundry	I
Detergent	I
(	O
100	O
oz	O
)	O
or	O
Discs	B
(	O
38	O
-	O
40ct	O
)	O
.	O

Save	O
$	O
3.00	O
on	O
Crest	B
Toothpaste	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Crest	B
3D	I
White	I
Whitening	I
Therapy	I
Enamel	I
Care	I
,	I
Sensitivity	I
,	I
Charcoal	I
OR	O
Ingredients	B
(	O
3.0	O
oz	O
or	O
larger	O
)	O
.	O
Excludes	O
all	O
other	O
variants	O
,	O
Kids	O
and	O
trial	O
/	O
travel	O
size	O
.	O

Save	O
$	O
2.00	O
on	O
Love	B
Beauty	I
&	I
amp	I
;	I
Planet	I
or	I
Schmidt	I
's	I
item	O
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
 	O
Love	B
,	I
Beauty	I
&	I
amp	I
;	I
Planet	I
Shampoo	I
,	I
Bodywash	I
,	I
or	I
Lotion	I
(	O
13.5	O
-	O
16	O
oz	O
)	O
,	O
or	O
Schmidt	B
's	I
Deodorant	I
(	O
2.65	O
-	O
3.25	O
oz	O
)	O
.	O
Excludes	O
trial	O
and	O
travel	O
sizes	O
.	O
This	O
can	O
be	O
redeemed	O
5	O
times	O
in	O
a	O
single	O
transaction	O

Save	O
$	O
3.00	O
on	O
Crest	B
Gum	I
Health	I
Toothpaste	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Crest	B
Gum	I
Detoxify	I
,	I
Gum	I
&	I
amp	I
;	I
Enamel	I
Repair	I
,	O
OR	O
Gum	B
&	I
amp	I
;	I
Sensitivity	I
(	O
3.0	O
oz	O
or	O
larger	O
)	O
.	O
Excludes	O
all	O
other	O
variants	O
,	O
kids	O
,	O
and	O
trial	O
/	O
travel	O
size	O
.	O

Save	O
$	O
0.50	O
on	O
Colgate	B
®	I
Kids	I
Toothpaste	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Colgate	B
®	I
Kids	I
Toothpaste	I
,	O
any	O
variety	O
(	O
4.4	O
oz	O
or	O
larger	O
)	O

Save	O
$	O
1.50	O
on	O
Community	B
Coffee	I
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Bag	O
or	O
Single	O
-	O
Serve	O
Box	O
of	O
Community	B
®	I
Coffee	I
,	O
any	O
variety	O
or	O
size	O

Save	O
$	O
1.00	O
on	O
Burt	B
's	I
Bees	I
Adult	I
Toothpaste	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Burt	B
's	I
Bees	I
Adult	I
Toothpaste	I
.	O
Excludes	O
trial	O
/	O
travel	O
size	O
.	O

Save	O
$	O
0.75	O
on	O
Burt	B
's	I
Bees	I
Kids	I
Toothpaste	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Burt	B
's	I
Bees	I
Kids	I
Toothpaste	I
.	I
Excludes	O
trial	O
/	O
travel	O
size	O
.	O

Save	O
$	O
3.00	O
on	O
Colgate	B
®	I
Optic	I
White	I
Renewal	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Colgate	B
®	I
Optic	I
White	I
Renewal	I
Toothpaste	I
(	O
3.0	O
oz	O
or	O
larger	O
)	O

Save	O
$	O
2.00	O
on	O
Kauai	B
SS	I
Coffee	I
Pods	I
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Kauai	B
SS	I
Coffee	I
Pods	I
,	O
any	O
variety	O
(	O
12ct	O
)	O

Save	O
$	O
1.00	O
on	O
Suave	B
item	O
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
 	O
Suave	B
Professionals	I
Green	I
,	I
Silver	I
,	I
or	I
Gold	I
,	I
Men	I
's	I
or	I
Kids	I
Shampoo	I
and	I
Conditioner	I
(	O
12	O
-	O
28	O
oz	O
)	O
.	O
Excludes	O
Suave	B
Essentials	I
Shampoo	I
and	I
Conditioner	I
or	O
Trial	O
Sizes	O
.	O
This	O
can	O
be	O
redeemed	O
5	O
times	O
in	O
a	O
single	O
transaction	O

Save	O
$	O
1.25	O
on	O
Kroger	B
Frozen	I
Appetizers	I
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Kroger	B
Frozen	I
Appetizer	I
,	O
any	O
variety	O
(	O
20	O
-	O
33	O
OZ	O
)	O

Save	O
$	O
3.00	O
on	O
2	O
TRESemme	B
items	O
When	O
you	O
buy	O
TWO	O
(	O
2	O
)	O
TRESemme	B
Premium	I
Shampoo	I
and	I
Conditioner	I
or	I
Styling	I
Aid	I
(	O
5	O
-	O
22	O
oz	O
)	O
.	O
Excludes	O
trial	O
and	O
travel	O
sizes	O
.	O
This	O
can	O
be	O
redeemed	O
5	O
times	O
in	O
a	O
single	O
transaction	O

Save	O
$	O
2.00	O
on	O
Nando	B
's	I
PERi	I
PERi	I
Sauce	I
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Nando	B
's	I
PERi	I
PERi	I
Sauce	I
,	O
any	O
variety	O
or	O
size	O

Save	O
$	O
0.40	O
on	O
Private	B
Selection	I
Mustard	I
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Private	B
Selection	I
Mustard	I
,	O
any	O
variety	O
(	O
8	O
-	O
9	O
OZ	O
)	O

Save	O
$	O
1.00	O
on	O
Planet	B
Oat	I
oatmilk	I
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Planet	B
Oat	I
oatmilk	I
,	O
any	O
variety	O
(	O
52	O
oz	O
)	O

Save	O
$	O
1.00	O
on	O
Vero	B
Gusto	I
Premium	I
Pasta	I
Sauce	I
When	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Vero	B
Gusto	I
Premium	I
Pasta	I
Sauce	I
,	O
any	O
variety	O
or	O
size	O

Save	O
$	O
0.30	O
on	O
COFFEE	B
MATE	I
®	I
product	O
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
COFFEE	B
MATE	I
®	I
Original	I
Powder	I
Coffee	I
Creamer	I
Canister	I
(	O
35.3	O
oz	O
)	O
.	O

Save	O
$	O
2.00	O
on	O
2	O
Herbal	B
Essences	I
Products	I
when	O
you	O
buy	O
TWO	O
(	O
2	O
)	O
Herbal	B
Essences	I
Shampoo	I
or	I
Conditioner	I
Products	I
(	O
11.7	O
oz	O
)	O
.	O
[	O
Excludes	O
trial	O
/	O
travel	O
size	O
]	O
.	O

Save	O
$	O
2.00	O
on	O
2	O
Pantene	B
Products	I
when	O
you	O
buy	O
TWO	O
(	O
2	O
)	O
Pantene	B
Shampoo	I
,	I
Conditioner	I
or	I
2N1	I
Products	I
(	O
12	O
-	O
12.6	O
oz	O
)	O
.	O
[	O
Excludes	O
trial	O
/	O
travel	O
size	O
]	O
.	O

Save	O
$	O
1.50	O
on	O
 	O
Pantene	B
Product	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Pantene	B
Hair	I
Affair	I
Product	I
(	O
3.7	O
-	O
5.9	O
oz	O
)	O
.	O
[	O
Excludes	O
trial	O
/	O
travel	O
size	O
]	O
.	O

Save	O
$	O
1.50	O
on	O
 	O
Waterless	B
Product	I
when	O
you	O
buy	O
ONE	O
(	O
1	O
)	O
Waterless	B
Product	I
(	O
3.6	O
-	O
7.6	O
oz	O
)	O
.	O
[	O
Excludes	O
trial	O
/	O
travel	O
size	O
]	O
.	O

Save	O
$	O
2.00	O
on	O
2	O
Aussie	B
Products	I
when	O
you	O
buy	O
TWO	O
(	O
2	O
)	O
Aussie	B
Shampoo	I
or	I
Conditioner	I
Products	I
(	O
12.1	O
oz	O
)	O
.	O
[	O
Excludes	O
trial	O
/	O
travel	O
size	O
]	O
.	O

Save	O
$	O
1.50	O
on	O
Advil	B
or	I
Advil	I
PM	I
Products	I
when	O
you	O
buy	O
any	O
ONE	O
(	O
1	O
